I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.02307868,-0.0018033981,0.013208389,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03763175,-0.010499001,0.023917437,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.044974327,-0.01441741,0.030568838,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03236103,-0.014436245,0.02494073,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.015850306,-0.002060175,0.017360449,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.00011444092,0.010495186,0.011293888,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.001901865,0.010421276,-0.0003426075,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.005469084,-0.0020656586,-0.0010821819,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.010923624,-0.014436245,-0.0010828972,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020382166,-0.016371965,-0.0010828972,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.032758474,-0.0259583,0.01159811,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.042889833,-0.02681303,0.015234232,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.054159164,-0.0391891,0.009161711,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05643058,-0.051564693,0.0014398098,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.05747652,-0.05717349,-0.0011231899,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.045208693,-0.058181286,-0.0022072792,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.038285017,-0.054463625,-0.002875805,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03373289,-0.051566124,-0.013199568,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04518056,-0.051603317,-0.012177944,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.045362234,-0.052254677,-0.002537012,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.051034212,-0.05293274,-0.0011191368,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.057815075,-0.06394029,-0.0010843277,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06562853,-0.06394172,-0.0012214184,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.06759405,-0.07631779,0.008199453,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.057510376,-0.06440663,0.009470463,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.051368475,-0.063925266,-0.0013685226,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04020214,-0.061981916,-0.013459206,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04204178,-0.06341219,-0.02567482,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04497385,-0.0672102,-0.014015675,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.045133114,-0.06394458,-0.012634039,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.045116425,-0.06354785,-0.0017678738,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.04472947,-0.05191183,-0.0013515949,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.032818317,-0.05214405,-0.012912035,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.032188654,-0.05161071,-0.013458729,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.03178525,-0.05137515,-0.01331377,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020446777,-0.050399303,-0.025727749,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020311117,-0.051549435,-0.025911093,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.022592306,-0.06394148,-0.031272173,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.016685247,-0.06393552,-0.02656436,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.013061047,-0.044624567,-0.036746264,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.008063793,-0.041883945,-0.03818202,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.015367985,-0.03927684,-0.025981188,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020383596,-0.04877472,-0.025786877,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.025921583,-0.03919959,-0.005140066,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.032758236,-0.04693103,-0.0011825562,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.020256758,-0.039345503,-0.007404089,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0052907467,-0.026699066,-0.025828362,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0071463585,-0.026239872,-0.038228273,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0070517063,-0.063941956,-0.06296635,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.00058197975,-0.088694096,-0.08790612,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.004184246,-0.101068735,-0.10009313,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0007007122,-0.09993553,-0.09536052,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.008005619,-0.07901931,-0.08741951,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.008006334,-0.07631779,-0.06631398,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.008236885,-0.063945055,-0.050587416,nan,nan,nan,nan,nan,nan,nan,nan,nan
